ID Caso,Código DANE de Municipio,Municipio,Departamento,Año,Mes,Día,ID Persona,Sexo,Etnia,Ocupación,Calidad de la Víctima o la Baja,Tipo de Población Vulnerable,Militante Político,Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Situación Actual de la Víctima,Fuente de Información de la Desaparición,Edad,latitud-longitud
423760,50711,VISTAHERMOSA,META,2004,3,4,458444,MUJER,,AMA DE CASA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.67469375 2.975750379)
423760,50711,VISTAHERMOSA,META,2004,3,4,463818,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-73.67469375 2.975750379)
423760,50711,VISTAHERMOSA,META,2004,3,4,465119,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-73.67469375 2.975750379)
423760,50711,VISTAHERMOSA,META,2004,3,4,466629,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-73.67469375 2.975750379)
423761,54820,TOLEDO,NORTE DE SANTANDER,2000,6,29,458163,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.23083425 7.066245203)
423762,17662,SAMANA,CALDAS,2003,2,10,458164,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.99718577 5.519692873)
423762,17662,SAMANA,CALDAS,2003,2,10,461210,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.99718577 5.519692873)
423763,11001,"BOGOTA, D.C.","BOGOTA, D. C.",2006,10,10,458165,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.1810727 4.316107698)
423764,52678,SAMANIEGO,NARIÑO,2003,1,10,458166,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-77.69179559 1.430555262)
423765,23855,VALENCIA,CORDOBA,2002,3,8,458167,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.2213286 8.219904128)
423766,05837,TURBO,ANTIOQUIA,1993,2,1,458168,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,PERPETRADOR DEL HECHO,,POINT (-76.45469833 8.231610229)
423767,13473,MORALES,BOLIVAR,1994,6,9,458169,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.9713459 8.253700061)
423768,54001,CUCUTA,NORTE DE SANTANDER,1999,5,29,458170,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.48862641 8.112041811)
423769,68001,BUCARAMANGA,SANTANDER,2000,2,1,458171,HOMBRE,,SEGURIDAD PRIVADA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.132582 7.116381)
423770,05045,APARTADO,ANTIOQUIA,2005,11,26,458172,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.58236264 7.86047815)
423771,52079,BARBACOAS,NARIÑO,2003,1,6,458173,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-78.15621072 1.44563774)
423771,52079,BARBACOAS,NARIÑO,2003,1,6,458369,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-78.15621072 1.44563774)
423772,47980,ZONA BANANERA,MAGDALENA,2001,8,1,458174,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,OTRA ¿CUÁL?,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.17798317 10.79634658)
423773,05361,ITUANGO,ANTIOQUIA,1996,3,27,458175,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.764673 7.171629)
423774,23807,TIERRALTA,CORDOBA,1999,10,1,458176,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.05969659 8.170378684)
423774,23807,TIERRALTA,CORDOBA,1999,10,1,463501,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,PERSONA MAYOR (60 AÑOS O MAS),POINT (-76.05969659 8.170378684)
423774,23807,TIERRALTA,CORDOBA,1999,10,1,471873,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,,ADULTEZ (29-59 AÑOS),POINT (-76.05969659 8.170378684)
423774,23807,TIERRALTA,CORDOBA,1999,10,1,478076,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.05969659 8.170378684)
423775,20550,PELAYA,CESAR,2000,7,19,458177,MUJER,,FUNCIONARIO PÚBLICO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.666451 8.689006)
423776,05480,MUTATA,ANTIOQUIA,1997,1,1,458178,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.46306569 7.329557848)
423777,05591,PUERTO TRIUNFO,ANTIOQUIA,1997,6,17,458179,HOMBRE,,GANADERO/HACENDADO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.73528121 5.899906565)
423778,27615,RIOSUCIO,CHOCO,1997,3,2,458180,HOMBRE,,EMPLEADO,CIVIL,MAESTRO O EDUCADOR,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-77.113156 7.436704)
423779,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2003,8,18,458181,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.639024 2.566394)
423780,20228,CURUMANI,CESAR,2001,9,12,458182,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.540843 9.201716)
423781,47053,ARACATACA,MAGDALENA,1999,8,17,458183,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-74.186702 10.589791)
423782,81794,TAME,ARAUCA,2003,3,18,458184,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-71.79178647 6.390650479)
423782,81794,TAME,ARAUCA,2003,3,18,464306,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-71.79178647 6.390650479)
423783,05579,PUERTO BERRIO,ANTIOQUIA,2003,11,29,458185,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.5287421 6.481922267)
423783,05579,PUERTO BERRIO,ANTIOQUIA,2003,11,29,477628,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.5287421 6.481922267)
423783,05579,PUERTO BERRIO,ANTIOQUIA,2003,11,29,477629,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.5287421 6.481922267)
423783,05579,PUERTO BERRIO,ANTIOQUIA,2003,11,29,477630,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.5287421 6.481922267)
423784,05480,MUTATA,ANTIOQUIA,1997,7,28,458186,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,,ADULTEZ (29-59 AÑOS),POINT (-76.46306569 7.329557848)
423785,73283,FRESNO,TOLIMA,2002,3,11,458187,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,PERSONA MAYOR (60 AÑOS O MAS),POINT (-75.05228995 5.186694812)
423786,68081,BARRANCABERMEJA,SANTANDER,2001,7,11,458188,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-73.849313 7.064855)
423787,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1998,3,8,458189,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PERSONA MAYOR (60 AÑOS O MAS),POINT (-76.57649259 3.399043723)
423788,54810,TIBU,NORTE DE SANTANDER,2001,1,6,458190,HOMBRE,,OBRERO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-72.89972106 8.998278492)
423788,54810,TIBU,NORTE DE SANTANDER,2001,1,6,479456,HOMBRE,,OTRA ¿CUÁL?,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-72.89972106 8.998278492)
423789,05045,APARTADO,ANTIOQUIA,1992,6,26,458191,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.58236264 7.86047815)
423790,73283,FRESNO,TOLIMA,1999,4,10,458192,HOMBRE,,DESEMPLEADO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.05228995 5.186694812)
423791,81001,ARAUCA,ARAUCA,1985,7,23,458193,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-70.50921153 6.796280825)
423792,44430,MAICAO,LA GUAJIRA,2000,12,10,458194,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.241861 11.378319)
423793,05837,TURBO,ANTIOQUIA,2006,3,28,458195,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.71644711 7.934321468)
423794,13670,SAN PABLO,BOLIVAR,1996,11,2,458196,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.10356977 7.507922612)
423795,05001,MEDELLIN,ANTIOQUIA,2003,1,17,458197,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,PERSONA MAYOR (60 AÑOS O MAS),POINT (-75.61103107 6.257590259)
423796,47189,CIENAGA,MAGDALENA,1996,11,8,458198,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-74.02500493 10.85754552)
423796,47189,CIENAGA,MAGDALENA,1996,11,8,463539,HOMBRE,,COMERCIANTE,CIVIL,EXPOLICÍA,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.02500493 10.85754552)
423796,47189,CIENAGA,MAGDALENA,1996,11,8,463972,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-74.02500493 10.85754552)
423796,47189,CIENAGA,MAGDALENA,1996,11,8,465887,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.02500493 10.85754552)
423797,13442,MARIA LA BAJA,BOLIVAR,2002,4,14,458199,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.34380265 9.976017168)
423798,47980,ZONA BANANERA,MAGDALENA,2000,2,25,458200,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-74.17798317 10.79634658)
423799,05665,SAN PEDRO DE URABA,ANTIOQUIA,1997,3,5,458201,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.380567 8.276884)
423800,05579,PUERTO BERRIO,ANTIOQUIA,2000,1,1,458202,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.5287421 6.481922267)
423801,50245,EL CALVARIO,META,2002,3,4,458203,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.71441684 4.353769888)
423802,05042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,1989,1,29,458204,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.90426658 6.535711576)
423803,23807,TIERRALTA,CORDOBA,2002,6,16,458205,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16846678 7.813896829)
423805,50006,ACACIAS,META,1991,12,16,458207,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.765909 3.990024)
423805,50006,ACACIAS,META,1991,12,16,461342,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.765909 3.990024)
423805,50006,ACACIAS,META,1991,12,16,463704,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.765909 3.990024)
423805,50006,ACACIAS,META,1991,12,16,477449,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.765909 3.990024)
423806,76834,TULUA,VALLE DEL CAUCA,2007,4,12,458208,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,ANÓNIMA,ADULTEZ (29-59 AÑOS),POINT (-76.03250379 4.02840797)
423807,20001,VALLEDUPAR,CESAR,2003,11,4,458209,HOMBRE,INDÍGENA,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-73.39055969 10.43345117)
423807,20001,VALLEDUPAR,CESAR,2003,11,4,462423,HOMBRE,INDÍGENA,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.39055969 10.43345117)
423807,20001,VALLEDUPAR,CESAR,2003,11,4,467047,HOMBRE,INDÍGENA,TRABAJADOR DE FINCA,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-73.39055969 10.43345117)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,458211,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,458585,MUJER,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,458855,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,458969,MUJER,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,459366,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,459479,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,459492,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,461480,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,461863,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,461967,MUJER,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,462159,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,463309,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,464703,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,465024,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,465130,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,465453,MUJER,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,465878,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,466031,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,466052,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,467505,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,468036,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,468168,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,468171,MUJER,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423809,25269,FACATATIVA,CUNDINAMARCA,1996,9,17,469610,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-74.3380229 4.834052334)
423810,08001,BARRANQUILLA,ATLANTICO,2001,4,17,458212,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.82771544 10.98152051)
423811,68081,BARRANCABERMEJA,SANTANDER,2009,7,19,458213,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.78211646 7.054074558)
423812,05154,CAUCASIA,ANTIOQUIA,2004,1,3,458214,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-75.03501824 7.867941792)
423812,05154,CAUCASIA,ANTIOQUIA,2004,1,3,478493,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
423812,05154,CAUCASIA,ANTIOQUIA,2004,1,3,478494,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
423813,68385,LANDAZURI,SANTANDER,2004,12,10,458215,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.78760899 6.385234814)
423814,44430,MAICAO,LA GUAJIRA,2004,1,29,458216,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-72.29500818 11.38157764)
423814,44430,MAICAO,LA GUAJIRA,2004,1,29,467456,HOMBRE,,DELINCUENTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADOLESCENCIA (12-17 AÑOS),POINT (-72.29500818 11.38157764)
423816,47001,SANTA MARTA,MAGDALENA,1992,5,10,458218,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-74.200077 11.204685)
423817,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2003,1,20,458219,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,OTRA ¿CUÁL?,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-71.91916993 2.484286091)
423818,05154,CAUCASIA,ANTIOQUIA,1997,8,15,458220,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
423818,05154,CAUCASIA,ANTIOQUIA,1997,8,15,477831,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
423819,05172,CHIGORODO,ANTIOQUIA,1989,11,10,458221,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.63964213 7.631665644)
423820,18753,SAN VICENTE DEL CAGUAN,CAQUETA,1998,8,17,458222,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19746971 1.308465061)
423820,18753,SAN VICENTE DEL CAGUAN,CAQUETA,1998,8,17,478215,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.19746971 1.308465061)
423821,05837,TURBO,ANTIOQUIA,1988,10,12,458223,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.5740377 8.173851745)
423822,17380,LA DORADA,CALDAS,2001,11,23,458224,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-74.72114262 5.410515691)
423822,17380,LA DORADA,CALDAS,2001,11,23,468822,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-74.72114262 5.410515691)
423823,05837,TURBO,ANTIOQUIA,1994,11,14,458225,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.6322473 7.996897954)
423824,05679,SANTA BARBARA,ANTIOQUIA,1996,7,14,458226,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-75.58330371 5.878984956)
423825,44001,RIOHACHA,LA GUAJIRA,1986,4,4,458227,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-72.84403619 11.17672828)
423827,85010,AGUAZUL,CASANARE,2002,3,1,458229,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.54821017 5.126121886)
423828,54810,TIBU,NORTE DE SANTANDER,1999,6,17,458230,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.89972106 8.998278492)
423829,47189,CIENAGA,MAGDALENA,2004,4,30,458231,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-74.02404322 10.76964718)
423830,20013,AGUSTIN CODAZZI,CESAR,2002,11,20,458232,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.22358244 9.949215908)
423831,70204,COLOSO,SUCRE,1991,4,24,458233,HOMBRE,,SIN INFORMACIÓN,CIVIL,LÍDER CAMPESINO,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.34528693 9.494043427)
423832,20517,PAILITAS,CESAR,2001,11,9,458234,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.57247213 8.938916143)
423833,13657,SAN JUAN NEPOMUCENO,BOLIVAR,2003,9,7,458235,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.081402 9.95338)
423834,08758,SOLEDAD,ATLANTICO,2003,10,11,458236,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.7784249 10.9069066)
423835,52678,SAMANIEGO,NARIÑO,2004,11,3,458237,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.69179559 1.430555262)
